approach,version,controller_path,scenario_id,scenario_name,difficulty,description,step_budget,event,steps,trace_len,action_trace,position_trace,heading_trace,error
pdd_group_b2,3,controllers/pdd_group_b2/controller_v3.py,15,hard_move_away_corridor,hard,Corridor forces the robot to move away from the nearby goal before reaching it.,22,Event.COLLISION,1,1,"[""Action.FORWARD""]","[[5, 2], [5, 2]]","[""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,1,easy_open_short_path,easy,"Open grid, no obstacles, short path.",20,Event.GOAL_REACHED,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,2,easy_single_obstacle_detour,easy,Single obstacle on the direct path requiring one simple detour.,24,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 1], [1, 1], [1, 1]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,3,easy_l_wall_one_turn,easy,L-shaped wall forcing a simple route with one major turn.,28,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [1, 0], [2, 0], [2, 0], [2, 0]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,4,easy_corner_goal_blocked,easy,Goal is in a corner with one obstacle blocking the most direct route.,26,Event.COLLISION,3,3,"[""Action.FORWARD"", ""Action.TURN_RIGHT"", ""Action.FORWARD""]","[[0, 4], [1, 4], [1, 4], [1, 4]]","[""Heading.E"", ""Heading.E"", ""Heading.S"", ""Heading.S""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,5,easy_two_isolated_obstacles,easy,Slightly longer path with two isolated obstacles on the direct route.,30,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [1, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,6,medium_straight_narrow_corridor,medium,Narrow one-cell-wide corridor running straight through the map.,15,Event.GOAL_REACHED,9,9,"[""Action.TURN_RIGHT"", ""Action.TURN_LEFT"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [0, 2], [0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]","[""Heading.E"", ""Heading.S"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,7,medium_s_shaped_path,medium,S-shaped corridor with two forced turns.,20,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [1, 0], [2, 0], [2, 0], [2, 0]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,8,medium_central_obstacle,medium,Large central obstacle can be navigated around either side.,20,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [1, 3], [1, 3]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,9,medium_single_valid_detour,medium,Direct route is blocked and only one detour gap is available.,18,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [2, 2], [3, 2], [3, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,10,medium_dead_end_corridors,medium,Two corridor choices exist; one is a dead end and one reaches the goal.,20,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [1, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,11,hard_maze_one_dead_end,hard,Maze-like layout with one dead end before the correct path.,24,Event.COLLISION,5,5,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [1, 0], [2, 0], [3, 0], [3, 0], [3, 0]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,12,hard_u_trap_goal,hard,U-shaped trap in front of the goal requiring the robot to go around.,24,Event.COLLISION,2,2,"[""Action.TURN_RIGHT"", ""Action.FORWARD""]","[[3, 6], [3, 6], [3, 6]]","[""Heading.E"", ""Heading.S"", ""Heading.S""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,13,hard_long_detour_budget,hard,Long detour required; naive direct movement exhausts the tight budget.,26,Event.COLLISION,8,8,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [7, 3]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,14,hard_two_dead_ends,hard,"Two dead ends and one correct path, with the correct route initially counterintuitive.",28,Event.COLLISION,3,3,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [1, 3], [2, 3], [2, 3]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,4,controllers/pdd_group_b2/controller_v4.py,15,hard_move_away_corridor,hard,Corridor forces the robot to move away from the nearby goal before reaching it.,22,Event.COLLISION,1,1,"[""Action.FORWARD""]","[[5, 2], [5, 2]]","[""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,1,easy_open_short_path,easy,"Open grid, no obstacles, short path.",20,Event.GOAL_REACHED,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,2,easy_single_obstacle_detour,easy,Single obstacle on the direct path requiring one simple detour.,24,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 1], [1, 1], [1, 1]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,3,easy_l_wall_one_turn,easy,L-shaped wall forcing a simple route with one major turn.,28,Event.COLLISION,7,7,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 0], [5, 0]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,4,easy_corner_goal_blocked,easy,Goal is in a corner with one obstacle blocking the most direct route.,26,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 4], [1, 4], [2, 4], [3, 4], [3, 4]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,5,easy_two_isolated_obstacles,easy,Slightly longer path with two isolated obstacles on the direct route.,30,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [1, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,6,medium_straight_narrow_corridor,medium,Narrow one-cell-wide corridor running straight through the map.,15,Event.GOAL_REACHED,7,7,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,7,medium_s_shaped_path,medium,S-shaped corridor with two forced turns.,20,Event.COLLISION,5,5,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [4, 0]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,8,medium_central_obstacle,medium,Large central obstacle can be navigated around either side.,20,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [1, 3], [1, 3]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,9,medium_single_valid_detour,medium,Direct route is blocked and only one detour gap is available.,18,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [2, 2], [3, 2], [3, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,10,medium_dead_end_corridors,medium,Two corridor choices exist; one is a dead end and one reaches the goal.,20,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [1, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,11,hard_maze_one_dead_end,hard,Maze-like layout with one dead end before the correct path.,24,Event.COLLISION,9,9,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [7, 0], [7, 0]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,12,hard_u_trap_goal,hard,U-shaped trap in front of the goal requiring the robot to go around.,24,Event.COLLISION,2,2,"[""Action.TURN_RIGHT"", ""Action.FORWARD""]","[[3, 6], [3, 6], [3, 6]]","[""Heading.E"", ""Heading.S"", ""Heading.S""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,13,hard_long_detour_budget,hard,Long detour required; naive direct movement exhausts the tight budget.,26,Event.COLLISION,8,8,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [7, 3]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,14,hard_two_dead_ends,hard,"Two dead ends and one correct path, with the correct route initially counterintuitive.",28,Event.COLLISION,3,3,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [1, 3], [2, 3], [2, 3]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,5,controllers/pdd_group_b2/controller_v5.py,15,hard_move_away_corridor,hard,Corridor forces the robot to move away from the nearby goal before reaching it.,22,Event.COLLISION,1,1,"[""Action.FORWARD""]","[[5, 2], [5, 2]]","[""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,1,easy_open_short_path,easy,"Open grid, no obstacles, short path.",20,Event.GOAL_REACHED,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,2,easy_single_obstacle_detour,easy,Single obstacle on the direct path requiring one simple detour.,24,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 1], [1, 1], [1, 1]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,3,easy_l_wall_one_turn,easy,L-shaped wall forcing a simple route with one major turn.,28,Event.COLLISION,2,2,"[""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [0, 0], [0, 0]]","[""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,4,easy_corner_goal_blocked,easy,Goal is in a corner with one obstacle blocking the most direct route.,26,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 4], [1, 4], [2, 4], [3, 4], [3, 4]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,5,easy_two_isolated_obstacles,easy,Slightly longer path with two isolated obstacles on the direct route.,30,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [1, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,6,medium_straight_narrow_corridor,medium,Narrow one-cell-wide corridor running straight through the map.,15,Event.GOAL_REACHED,7,7,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,7,medium_s_shaped_path,medium,S-shaped corridor with two forced turns.,20,Event.COLLISION,2,2,"[""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [0, 0], [0, 0]]","[""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,8,medium_central_obstacle,medium,Large central obstacle can be navigated around either side.,20,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [1, 3], [1, 3]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,9,medium_single_valid_detour,medium,Direct route is blocked and only one detour gap is available.,18,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [2, 2], [3, 2], [3, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,10,medium_dead_end_corridors,medium,Two corridor choices exist; one is a dead end and one reaches the goal.,20,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [1, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,11,hard_maze_one_dead_end,hard,Maze-like layout with one dead end before the correct path.,24,Event.COLLISION,2,2,"[""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [0, 0], [0, 0]]","[""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,12,hard_u_trap_goal,hard,U-shaped trap in front of the goal requiring the robot to go around.,24,Event.TIMEOUT,24,24,"[""Action.TURN_RIGHT"", ""Action.TURN_RIGHT"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.TURN_LEFT"", ""Action.FORWARD"", ""Action.TURN_RIGHT"", ""Action.TURN_RIGHT"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.TURN_LEFT"", ""Action.FORWARD"", ""Action.TURN_RIGHT"", ""Action.TURN_RIGHT"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.TURN_LEFT"", ""Action.FORWARD"", ""Action.TURN_RIGHT"", ""Action.TURN_RIGHT"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.TURN_LEFT"", ""Action.FORWARD""]","[[3, 6], [3, 6], [3, 6], [2, 6], [2, 6], [2, 6], [3, 6], [3, 6], [3, 6], [2, 6], [2, 6], [2, 6], [3, 6], [3, 6], [3, 6], [2, 6], [2, 6], [2, 6], [3, 6], [3, 6], [3, 6], [2, 6], [2, 6], [2, 6], [3, 6]]","[""Heading.E"", ""Heading.S"", ""Heading.W"", ""Heading.W"", ""Heading.S"", ""Heading.E"", ""Heading.E"", ""Heading.S"", ""Heading.W"", ""Heading.W"", ""Heading.S"", ""Heading.E"", ""Heading.E"", ""Heading.S"", ""Heading.W"", ""Heading.W"", ""Heading.S"", ""Heading.E"", ""Heading.E"", ""Heading.S"", ""Heading.W"", ""Heading.W"", ""Heading.S"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,13,hard_long_detour_budget,hard,Long detour required; naive direct movement exhausts the tight budget.,26,Event.COLLISION,8,8,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [7, 3]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,14,hard_two_dead_ends,hard,"Two dead ends and one correct path, with the correct route initially counterintuitive.",28,Event.COLLISION,5,5,"[""Action.TURN_LEFT"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 3], [0, 3], [0, 2], [0, 1], [0, 0], [0, 0]]","[""Heading.E"", ""Heading.N"", ""Heading.N"", ""Heading.N"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,6,controllers/pdd_group_b2/controller_v6.py,15,hard_move_away_corridor,hard,Corridor forces the robot to move away from the nearby goal before reaching it.,22,Event.COLLISION,1,1,"[""Action.FORWARD""]","[[5, 2], [5, 2]]","[""Heading.E"", ""Heading.E""]",
pdd_group_b2,7,controllers/pdd_group_b2/controller_v7.py,1,easy_open_short_path,easy,"Open grid, no obstacles, short path.",20,Event.GOAL_REACHED,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,7,controllers/pdd_group_b2/controller_v7.py,2,easy_single_obstacle_detour,easy,Single obstacle on the direct path requiring one simple detour.,24,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 1], [1, 1], [1, 1]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,7,controllers/pdd_group_b2/controller_v7.py,3,easy_l_wall_one_turn,easy,L-shaped wall forcing a simple route with one major turn.,28,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [1, 0], [2, 0], [2, 0], [2, 0]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.N"", ""Heading.N""]",
pdd_group_b2,7,controllers/pdd_group_b2/controller_v7.py,4,easy_corner_goal_blocked,easy,Goal is in a corner with one obstacle blocking the most direct route.,26,Event.COLLISION,3,3,"[""Action.FORWARD"", ""Action.TURN_RIGHT"", ""Action.FORWARD""]","[[0, 4], [1, 4], [1, 4], [1, 4]]","[""Heading.E"", ""Heading.E"", ""Heading.S"", ""Heading.S""]",
pdd_group_b2,7,controllers/pdd_group_b2/controller_v7.py,5,easy_two_isolated_obstacles,easy,Slightly longer path with two isolated obstacles on the direct route.,30,Event.COLLISION,2,2,"[""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [1, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,7,controllers/pdd_group_b2/controller_v7.py,6,medium_straight_narrow_corridor,medium,Narrow one-cell-wide corridor running straight through the map.,15,Event.GOAL_REACHED,7,7,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD"", ""Action.FORWARD""]","[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.E""]",
pdd_group_b2,7,controllers/pdd_group_b2/controller_v7.py,7,medium_s_shaped_path,medium,S-shaped corridor with two forced turns.,20,Event.COLLISION,4,4,"[""Action.FORWARD"", ""Action.FORWARD"", ""Action.TURN_LEFT"", ""Action.FORWARD""]","[[0, 0], [1, 0], [2, 0], [2, 0], [2, 0]]","[""Heading.E"", ""Heading.E"", ""Heading.E"", ""Heading.N"", ""Heading.N""]",
